time_stamp,temp_st,temp_supply,temp_return
3966,125,82.03496204285474,125.54566752604093
3967,125,82.03496204285474,125.40097593069906
3968,125,81.98634788755635,125.40097593069906
3969,125,82.03496204285474,125.40097593069906
3970,125,81.98634788755635,125.40097593069906
3971,125,81.98634788755635,125.40097593069906
3972,125,81.88916090814547,125.32872170692264
3973,125,81.88916090814547,125.40097593069906
3974,125,81.84058802490887,125.32872170692264
3975,125,81.84058802490887,125.32872170692264
3976,125,81.69495144706752,125.32872170692264
3977,125,81.69495144706752,125.18439573449069
3978,125,81.64643318027811,125.2565283529004
3979,125,81.59792849408825,125.2565283529004
3980,125,81.54943735916243,125.04031216989243
3981,125,81.54943735916243,125.04031216989243
3982,125,81.45249562593236,125.04031216989243
3983,125,81.45249562593236,125.04031216989243
3984,125,81.40404496912853,124.96836095736604
3985,125,81.40404496912853,124.89646994777334
3986,125,81.35560774658927,124.82463900890882
3987,125,81.35560774658927,124.89646994777334
3988,125,81.30718392914989,124.68115681645392
3989,125,81.21037639308213,124.68115681645392
3990,125,81.21037639308213,124.53791332998327
3991,125,81.21037639308213,124.46638077501709
3992,125,81.21037639308213,124.3949075055293
3993,125,81.11362212828399,124.3949075055293
3994,125,81.11362212828399,124.3949075055293
3995,125,81.06526490005754,124.3949075055293
3996,125,81.01692090265144,124.32349339196163
3997,125,81.01692090265144,124.32349339196163
3998,125,81.01692090265144,124.3949075055293
3999,125,81.01692090265144,124.32349339196163
4000,125,80.96859010713561,124.3949075055293
4001,125,80.92027248461392,124.46638077501709
4002,125,80.92027248461392,124.46638077501709
4003,125,80.87196800622289,124.53791332998327
4004,125,80.82367664313185,124.60950530035976
4005,125,80.77539836654321,124.60950530035976
4006,125,80.82367664313185,124.68115681645392
4007,125,80.77539836654321,124.68115681645392
4008,125,80.77539836654321,124.82463900890882
4009,125,80.72713314769223,124.96836095736604
4010,125,80.72713314769223,125.04031216989243
4011,125,80.72713314769223,125.04031216989243
4012,125,80.63064176830585,125.04031216989243
4013,125,80.67888095784627,125.04031216989243
4014,125,80.67888095784627,125.04031216989243
4015,125,80.63064176830585,125.04031216989243
4016,125,80.58241555040345,125.18439573449069
4017,125,80.67888095784627,125.18439573449069
4018,125,80.58241555040345,125.2565283529004
4019,125,80.63064176830585,125.32872170692264
4020,125,80.58241555040345,125.32872170692264
4021,125,80.58241555040345,125.32872170692264
4022,125,80.58241555040345,125.40097593069906
4023,125,80.53420227550421,125.47329115876282
